data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000006,COMPLETED,2010,Melbourne (CBD),11,27-31 King Street MELBOURNE VIC 3000,105294,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,144.9569486,-37.81975556,"{'lon': 144.9569486, 'lat': -37.81975556}"
Pre May 16,X000180,COMPLETED,2005,Melbourne (CBD),71,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,,,,,4,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9541999,-37.81367556,"{'lon': 144.9541999, 'lat': -37.81367556}"
Pre May 16,X000241,COMPLETED,2010,West Melbourne (Residential),91,369-379 King Street WEST MELBOURNE VIC 3003,105325,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,232,0,0,0,0,0,0,0,0,0,0,144.9532516,-37.81166295,"{'lon': 144.9532516, 'lat': -37.81166295}"
Pre May 16,X000250,COMPLETED,2004,Melbourne (CBD),93,378-392 La Trobe Street MELBOURNE VIC 3000,105477,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22962,0,0,0,0,0,0,0,0,0,0,0,144.9580435,-37.81091468,"{'lon': 144.9580435, 'lat': -37.81091468}"
Pre May 16,X000398,COMPLETED,2005,Carlton,258,97-113 Leicester Street CARLTON VIC 3053,105509,,,,,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9601751,-37.80336538,"{'lon': 144.9601751, 'lat': -37.80336538}"
Pre May 16,X000392,COMPLETED,2007,Carlton,257,130-138 Leicester Street CARLTON VIC 3053,105522,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,443,0,0,0,0,0,0,0,0,0,0,144.9609861,-37.80298579,"{'lon': 144.9609861, 'lat': -37.80298579}"
Pre May 16,X000389,COMPLETED,2015,Carlton,257,108-128 Leicester Street CARLTON VIC 3053,105523,,,,,14,0,0,0,0,0,414,0,414,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,5,118,0,144.961044,-37.80334797,"{'lon': 144.961044, 'lat': -37.80334797}"
Pre May 16,X000529,COMPLETED,2009,North Melbourne,370,91-101 Leveson Street NORTH MELBOURNE VIC 3051,105618,,,,,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9508063,-37.80197679,"{'lon': 144.9508063, 'lat': -37.80197679}"
Pre May 16,X000519,COMPLETED,2010,North Melbourne,368,17-19 Arden Street NORTH MELBOURNE VIC 3051,105624,,,,,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,144.9517267,-37.8013705,"{'lon': 144.9517267, 'lat': -37.8013705}"
Pre May 16,X000523,COMPLETED,2003,North Melbourne,368,98-104 Leveson Street NORTH MELBOURNE VIC 3051,105628,,,,,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9518209,-37.80175935,"{'lon': 144.9518209, 'lat': -37.80175935}"
Pre May 16,X000169,COMPLETED,2009,Melbourne (CBD),67,103-105 Lonsdale Street MELBOURNE VIC 3000,105673,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,144.9692533,-37.81049414,"{'lon': 144.9692533, 'lat': -37.81049414}"
Pre May 16,X000152,COMPLETED,2014,Melbourne (CBD),61,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,,,,,50,584,0,131,434,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9536247,-37.81542152,"{'lon': 144.9536247, 'lat': -37.81542152}"
Pre May 16,X000190,COMPLETED,2011,Melbourne (CBD),74,364-372 Lonsdale Street MELBOURNE VIC 3000,105742,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,0,0,0,0,0,0,0,0,0,0,0,144.96147,-37.81223072,"{'lon': 144.96147, 'lat': -37.81223072}"
Pre May 16,X000197,COMPLETED,2004,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,44,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"{'lon': 144.965725, 'lat': -37.81067869}"
Pre May 16,X000477,COMPLETED,2003,North Melbourne,341,15-23A Lothian Street NORTH MELBOURNE VIC 3051,105765,,,,,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.94407,-37.80379872,"{'lon': 144.94407, 'lat': -37.80379872}"
Pre May 16,X000160,COMPLETED,2007,Melbourne (CBD),64,372-378 Little Bourke Street MELBOURNE VIC 3000,105871,,,,,6,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9614805,-37.81342468,"{'lon': 144.9614805, 'lat': -37.81342468}"
Pre May 16,X000110,COMPLETED,2006,Melbourne (CBD),46,Council House 2 218-242 Little Collins Street MELBOURNE VIC 3000,105962,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9906,479,0,0,0,0,0,0,0,0,0,0,144.9668095,-37.81413224,"{'lon': 144.9668095, 'lat': -37.81413224}"
Pre May 16,X000491,COMPLETED,2011,North Melbourne,355,29-31 Little Leveson Street NORTH MELBOURNE VIC 3051,105997,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9515213,-37.80418275,"{'lon': 144.9515213, 'lat': -37.80418275}"
Pre May 16,X000218,COMPLETED,2014,Melbourne (CBD),84,280-294 Little Lonsdale Street MELBOURNE VIC 3000,106044,,,,,40,318,0,0,206,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,164,0,144.9609411,-37.81127448,"{'lon': 144.9609411, 'lat': -37.81127448}"
Pre May 16,X000268,COMPLETED,2012,Melbourne (CBD),97,Mackenzie Tower 27-39 MacKenzie Street MELBOURNE VIC 3000,106368,,,,,32,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9669523,-37.8078113,"{'lon': 144.9669523, 'lat': -37.8078113}"
Pre May 16,X001077,COMPLETED,2014,Docklands,1108,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,2400,0,0,0,144.9367403,-37.81977616,"{'lon': 144.9367403, 'lat': -37.81977616}"
Pre May 16,X000506,COMPLETED,2002,North Melbourne,361,21-27 O'Connell Street NORTH MELBOURNE VIC 3051,106991,,,,,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9576484,-37.8052506,"{'lon': 144.9576484, 'lat': -37.8052506}"
Pre May 16,X000513,COMPLETED,2011,North Melbourne,364,188-196 Peel Street NORTH MELBOURNE VIC 3051,107522,,,,,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9568411,-37.80322003,"{'lon': 144.9568411, 'lat': -37.80322003}"
Pre May 16,X000952,COMPLETED,2011,Melbourne (Remainder),870,Royal Freemasons Homes Of Victoria 31-75 Moubray Street MELBOURNE VIC 3004,107775,,,,,4,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.983403,-37.84761543,"{'lon': 144.983403, 'lat': -37.84761543}"
Pre May 16,X000481,COMPLETED,2012,North Melbourne,343,Bastow Institute of Educational Leadership 603-615 Queensberry Street NORTH MELBOURNE VIC 3051,107929,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,144.9470253,-37.80329831,"{'lon': 144.9470253, 'lat': -37.80329831}"
Pre May 16,X000246,COMPLETED,2010,Melbourne (CBD),93,CityTempo Apartments 175-181 A'Beckett Street MELBOURNE VIC 3000,108083,,,,,29,187,0,0,0,0,0,0,0,0,0,110,110,0,0,0,84,0,0,0,0,0,0,0,0,0,0,144.9582124,-37.81022002,"{'lon': 144.9582124, 'lat': -37.81022002}"
Pre May 16,X000256,COMPLETED,2003,Melbourne (CBD),94,350-370 Queen Street MELBOURNE VIC 3000,108089,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,1578,0,0,0,0,0,0,0,0,0,0,144.95908,-37.81042552,"{'lon': 144.95908, 'lat': -37.81042552}"
Pre May 16,X000360,COMPLETED,2013,Carlton,228,Carlton Baths 216-248 Rathdowne Street CARLTON VIC 3053,108218,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9716835,-37.79345491,"{'lon': 144.9716835, 'lat': -37.79345491}"
Pre May 16,X000587,COMPLETED,2013,West Melbourne (Residential),427,141-149 Roden Street WEST MELBOURNE VIC 3003,108345,,,,,6,65,0,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,26,0,144.9473904,-37.80851237,"{'lon': 144.9473904, 'lat': -37.80851237}"
Pre May 16,X000303,COMPLETED,2008,Melbourne (CBD),107,380-388 Russell Street MELBOURNE VIC 3000,108561,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9661017,-37.8074831,"{'lon': 144.9661017, 'lat': -37.8074831}"
Pre May 16,X000269,COMPLETED,2004,Melbourne (CBD),97,336-376 Russell Street MELBOURNE VIC 3000,108562,,,,,27,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9664698,-37.80825207,"{'lon': 144.9664698, 'lat': -37.80825207}"
Pre May 16,X000953,COMPLETED,2015,Melbourne (Remainder),871,Wesley College 567-581 St Kilda Road MELBOURNE VIC 3004,108651,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9832338,-37.8492294,"{'lon': 144.9832338, 'lat': -37.8492294}"
Pre May 16,X001005,COMPLETED,2015,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29957,750,0,0,0,0,0,0,0,102,212,0,144.9522041,-37.81843099,"{'lon': 144.9522041, 'lat': -37.81843099}"
Pre May 16,X001006,COMPLETED,2015,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17813,0,0,0,0,0,0,0,0,85,177,0,144.9522041,-37.81843099,"{'lon': 144.9522041, 'lat': -37.81843099}"
Pre May 16,X001007,COMPLETED,2006,Docklands,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,1055,0,0,0,0,0,0,0,0,0,0,144.9522041,-37.81843099,"{'lon': 144.9522041, 'lat': -37.81843099}"
Pre May 16,X000473,COMPLETED,2015,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,,,,,5,38,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9425181,-37.80369053,"{'lon': 144.9425181, 'lat': -37.80369053}"
Pre May 16,X000475,COMPLETED,2015,North Melbourne,339,5-13 Stawell Street NORTH MELBOURNE VIC 3051,109147,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9425181,-37.80369053,"{'lon': 144.9425181, 'lat': -37.80369053}"
Pre May 16,X000559,COMPLETED,2003,West Melbourne (Residential),402,49-53 Stawell Street WEST MELBOURNE VIC 3003,109151,,,,,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.942323,-37.80482411,"{'lon': 144.942323, 'lat': -37.80482411}"
Pre May 16,X000708,COMPLETED,2015,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9824354,-37.82485516,"{'lon': 144.9824354, 'lat': -37.82485516}"
Pre May 16,X000709,COMPLETED,2011,Melbourne (Remainder),660,Olympic Park 2-100 Olympic Boulevard MELBOURNE VIC 3004,109256,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,0,0,0,0,1959,58935,0,0,0,0,0,144.9824354,-37.82485516,"{'lon': 144.9824354, 'lat': -37.82485516}"
Pre May 16,X000080,COMPLETED,2002,Melbourne (CBD),35,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,109268,,,,,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,144.9657923,-37.81507096,"{'lon': 144.9657923, 'lat': -37.81507096}"
Pre May 16,X000296,COMPLETED,2012,Melbourne (CBD),105,427-457 Swanston Street MELBOURNE VIC 3000,109318,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,144.9626891,-37.80826408,"{'lon': 144.9626891, 'lat': -37.80826408}"
Pre May 16,X000426,COMPLETED,2014,Carlton,265,514-520 Swanston Street CARLTON VIC 3053,109377,,,,,17,110,0,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9635329,-37.8048373,"{'lon': 144.9635329, 'lat': -37.8048373}"
Pre May 16,X000424,COMPLETED,2005,Carlton,265,462-468 Swanston Street CARLTON VIC 3053,109384,,,,,8,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9633297,-37.80600874,"{'lon': 144.9633297, 'lat': -37.80600874}"
Pre May 16,X000628,COMPLETED,2010,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,973,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000634,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000637,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,487,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000638,COMPLETED,2014,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1000,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000678,COMPLETED,2002,Kensington,566,2-26 Mawbey Street KENSINGTON VIC 3031,109494,,,,,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9231771,-37.78986498,"{'lon': 144.9231771, 'lat': -37.78986498}"
Pre May 16,X000949,COMPLETED,2003,South Yarra,862,2-14 Hope Street SOUTH YARRA VIC 3141,109532,,,,,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9793101,-37.83713828,"{'lon': 144.9793101, 'lat': -37.83713828}"
Pre May 16,X000682,COMPLETED,2012,East Melbourne,601,576-594 Victoria Parade EAST MELBOURNE VIC 3002,109604,,,,,3,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,59,0,0,144.9905606,-37.81058353,"{'lon': 144.9905606, 'lat': -37.81058353}"
Pre May 16,X000681,COMPLETED,2012,East Melbourne,601,570-574 Victoria Parade EAST MELBOURNE VIC 3002,109605,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9904095,-37.81025506,"{'lon': 144.9904095, 'lat': -37.81025506}"
Pre May 16,X000474,COMPLETED,2011,North Melbourne,339,700-708 Victoria Street NORTH MELBOURNE VIC 3051,109758,,,,,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9424289,-37.80417943,"{'lon': 144.9424289, 'lat': -37.80417943}"
Pre May 16,X000494,COMPLETED,2011,North Melbourne,356,406-416 Victoria Street NORTH MELBOURNE VIC 3051,109814,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,144.9525726,-37.80518028,"{'lon': 144.9525726, 'lat': -37.80518028}"
Pre May 16,X000499,COMPLETED,2009,North Melbourne,357,Ramsden Apartments 352-362 Victoria Street NORTH MELBOURNE VIC 3051,109824,,,,,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9543392,-37.80537856,"{'lon': 144.9543392, 'lat': -37.80537856}"
Pre May 16,X000704,COMPLETED,2006,East Melbourne,656,95-111 Wellington Parade South EAST MELBOURNE VIC 3002,109984,,,,,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9806561,-37.81716733,"{'lon': 144.9806561, 'lat': -37.81716733}"
Pre May 16,X000691,COMPLETED,2002,East Melbourne,618,1-9 Powlett Street EAST MELBOURNE VIC 3002,109996,,,,,18,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,144.9848349,-37.81608712,"{'lon': 144.9848349, 'lat': -37.81608712}"
Pre May 16,X000673,COMPLETED,2003,Kensington,545,55 Westbourne Road KENSINGTON VIC 3031,110050,,,,,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9222381,-37.79342871,"{'lon': 144.9222381, 'lat': -37.79342871}"
Pre May 16,X000157,COMPLETED,2010,Melbourne (CBD),62,William Cooper Justice Centre 223-229 William Street MELBOURNE VIC 3000,110101,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10730,0,0,0,0,0,0,0,0,0,0,0,144.957026,-37.81403791,"{'lon': 144.957026, 'lat': -37.81403791}"
Pre May 16,X000541,COMPLETED,2003,North Melbourne,377,29-35 Wreckyn Street NORTH MELBOURNE VIC 3051,110258,,,,,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,144.9541318,-37.80003487,"{'lon': 144.9541318, 'lat': -37.80003487}"
Pre May 16,X000538,COMPLETED,2010,North Melbourne,376,36-48 Wreckyn Street NORTH MELBOURNE VIC 3051,110259,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,0,0,0,0,0,490,0,0,0,0,0,144.9547748,-37.80037791,"{'lon': 144.9547748, 'lat': -37.80037791}"
Pre May 16,X000705,COMPLETED,2011,East Melbourne,658,Yarra Park Brunton Avenue EAST MELBOURNE VIC 3002,110264,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,700,0,0,0,0,0,144.9872722,-37.81975517,"{'lon': 144.9872722, 'lat': -37.81975517}"
Pre May 16,X000892,COMPLETED,2002,Southbank,801,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,110336,,,,,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,144.9638779,-37.82190773,"{'lon': 144.9638779, 'lat': -37.82190773}"
Pre May 16,X000929,COMPLETED,2015,Southbank,811,141-155 City Road SOUTHBANK VIC 3006,110364,,,,,46,517,0,241,140,136,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,464,0,0,144.9632528,-37.82376428,"{'lon': 144.9632528, 'lat': -37.82376428}"
Pre May 16,X000922,COMPLETED,2002,Southbank,810,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,110366,,,,,26,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,144.9626783,-37.82425014,"{'lon': 144.9626783, 'lat': -37.82425014}"
Pre May 16,X000919,COMPLETED,2012,Southbank,809,207-229 City Road SOUTHBANK VIC 3006,110368,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,12,0,144.9611636,-37.8257706,"{'lon': 144.9611636, 'lat': -37.8257706}"
Pre May 16,X000733,COMPLETED,2012,Southbank,734,241-243 City Road SOUTHBANK VIC 3006,110370,,,,,43,350,0,38,249,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9600013,-37.82652034,"{'lon': 144.9600013, 'lat': -37.82652034}"
Pre May 16,X000727,COMPLETED,2011,Southbank,732,The Bank Apartments 269-283 City Road SOUTHBANK VIC 3006,110373,,,,,41,360,0,81,268,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9590348,-37.82729583,"{'lon': 144.9590348, 'lat': -37.82729583}"
Pre May 16,X000728,COMPLETED,2006,Southbank,732,285-291 City Road SOUTHBANK VIC 3006,110375,,,,,15,3,0,0,0,0,0,0,0,0,0,57,57,0,0,163,0,0,0,0,0,0,0,0,0,0,0,144.9587797,-37.82742528,"{'lon': 144.9587797, 'lat': -37.82742528}"
Pre May 16,X000722,COMPLETED,2006,Southbank,730,334-342 City Road SOUTHBANK VIC 3006,110401,,,,,6,0,0,0,0,0,0,0,0,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9573511,-37.82783763,"{'lon': 144.9573511, 'lat': -37.82783763}"
Pre May 16,X000933,COMPLETED,2003,Southbank,812,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,110417,,,,,31,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,144.9658274,-37.82280805,"{'lon': 144.9658274, 'lat': -37.82280805}"
Pre May 16,X000762,COMPLETED,2004,Southbank,748,Eight Apartments 6-8 Dorcas Street SOUTHBANK VIC 3006,110433,,,,,20,180,0,0,0,0,0,0,0,0,0,45,45,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,144.9701752,-37.82984525,"{'lon': 144.9701752, 'lat': -37.82984525}"
Pre May 16,X000745,COMPLETED,2013,Southbank,740,151-169 Kings Way SOUTHBANK VIC 3006,110443,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,144.9638035,-37.82871319,"{'lon': 144.9638035, 'lat': -37.82871319}"
Pre May 16,X000751,COMPLETED,2012,Southbank,747,Global Television Studios 49-61 Coventry Street SOUTHBANK VIC 3006,110457,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.968718,-37.83001576,"{'lon': 144.968718, 'lat': -37.83001576}"
Pre May 16,X000731,COMPLETED,2013,Southbank,732,58 Clarke Street SOUTHBANK VIC 3006,110468,,,,,34,147,0,89,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9593382,-37.82786535,"{'lon': 144.9593382, 'lat': -37.82786535}"
Pre May 16,X000915,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19999,0,0,0,0,0,437,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000720,COMPLETED,2009,Southbank,729,Vue Grande Apartments 61-67 Whiteman Street SOUTHBANK VIC 3006,110486,,,,,35,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,144.9568018,-37.82609804,"{'lon': 144.9568018, 'lat': -37.82609804}"
Pre May 16,X000890,COMPLETED,2002,Port Melbourne,791,198-218 Lorimer Street PORT MELBOURNE VIC 3207,110496,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,144.9012716,-37.82978647,"{'lon': 144.9012716, 'lat': -37.82978647}"
Pre May 16,X000838,COMPLETED,2004,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10841,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"{'lon': 144.9253878, 'lat': -37.82302894}"
Pre May 16,X000833,COMPLETED,2005,Port Melbourne,779,2-46 Douglas Street PORT MELBOURNE VIC 3207,110587,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,144.9257011,-37.82601613,"{'lon': 144.9257011, 'lat': -37.82601613}"
Pre May 16,X000847,COMPLETED,2008,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"{'lon': 144.9208695, 'lat': -37.82604925}"
Pre May 16,X000849,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"{'lon': 144.9208695, 'lat': -37.82604925}"
Pre May 16,X000851,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"{'lon': 144.9208695, 'lat': -37.82604925}"
Pre May 16,X000852,COMPLETED,2009,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"{'lon': 144.9208695, 'lat': -37.82604925}"
Pre May 16,X000854,COMPLETED,2010,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,144.9208695,-37.82604925,"{'lon': 144.9208695, 'lat': -37.82604925}"
